AssetID;AssetPortalLink;AssetName;Description;ReadyDate;Theme;Sku;Campaign;Audience;SubAudience;Market;ToProductionStatus_ID;ToAssetType_ID;ToContentManager_ID
AID14641;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14641;AssetName 14641;AssetDescription 14641;2020-11-09;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;204;115
AID14642;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14642;AssetName 14642;AssetDescription 14642;2020-11-10;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;115
AID14643;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14643;AssetName 14643;AssetDescription 14643;2020-11-11;Duplo;60710;Next;Kids;Boys;Global;Ongoing;204;115
AID14644;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14644;AssetName 14644;AssetDescription 14644;2020-11-12;Single;60710;Next;Kids;Girls;Global;Ongoing;204;115
AID14645;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14645;AssetName 14645;AssetDescription 14645;2020-11-13;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;115
AID14646;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14646;AssetName 14646;AssetDescription 14646;2020-11-14;Single;60710;Next;Kids;Girls;Global;Ongoing;205;115
AID14647;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14647;AssetName 14647;AssetDescription 14647;2020-11-15;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;115
AID14648;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14648;AssetName 14648;AssetDescription 14648;2020-11-16;Single;60710;Next;Kids;Girls;Global;Ongoing;205;115
AID14649;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14649;AssetName 14649;AssetDescription 14649;2020-11-17;Duplo;60710;Next;Kids;Boys;Global;Ongoing;205;115
AID14650;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14650;AssetName 14650;AssetDescription 14650;2020-11-18;Duplo;60710;Campaign;Kids;Boys;Global;Ongoing;205;115
AID14651;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14651;AssetName 14651;AssetDescription 14651;2020-11-19;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;205;115
AID14652;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14652;AssetName 14652;AssetDescription 14652;2020-11-20;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;205;115
AID14653;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14653;AssetName 14653;AssetDescription 14653;2020-11-21;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;205;115
AID14654;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14654;AssetName 14654;AssetDescription 14654;2020-11-22;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;205;115
AID14655;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14655;AssetName 14655;AssetDescription 14655;2020-11-23;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;205;115
AID14656;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14656;AssetName 14656;AssetDescription 14656;2020-11-24;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;205;115
AID14657;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14657;AssetName 14657;AssetDescription 14657;2020-11-25;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;205;115
AID14658;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14658;AssetName 14658;AssetDescription 14658;2020-11-26;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;115
AID14659;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14659;AssetName 14659;AssetDescription 14659;2020-11-27;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;115
AID14660;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14660;AssetName 14660;AssetDescription 14660;2020-11-28;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;115
AID14661;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14661;AssetName 14661;AssetDescription 14661;2020-11-29;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;115
AID14662;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14662;AssetName 14662;AssetDescription 14662;2020-11-30;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;115
AID14663;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14663;AssetName 14663;AssetDescription 14663;2020-12-01;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;115
AID14664;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14664;AssetName 14664;AssetDescription 14664;2020-12-02;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;115
AID14665;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14665;AssetName 14665;AssetDescription 14665;2020-12-03;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;205;115
AID14666;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14666;AssetName 14666;AssetDescription 14666;2020-12-04;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;205;115
AID14667;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14667;AssetName 14667;AssetDescription 14667;2020-12-05;Single;60710;Next;Kids;Girls;Global;Confidential;205;115
AID14668;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14668;AssetName 14668;AssetDescription 14668;2020-12-06;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;115
AID14669;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14669;AssetName 14669;AssetDescription 14669;2020-12-07;Single;60710;Next;Kids;Girls;Global;Confidential;205;115
AID14670;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14670;AssetName 14670;AssetDescription 14670;2020-12-08;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;115
AID14671;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14671;AssetName 14671;AssetDescription 14671;2020-12-09;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;115
AID14672;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14672;AssetName 14672;AssetDescription 14672;2020-12-10;Single;60710;Next;Kids;Girls;Global;Confidential;205;115
AID14673;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14673;AssetName 14673;AssetDescription 14673;2020-12-11;Duplo;60710;Next;Kids;Boys;Global;Confidential;205;115
AID14674;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14674;AssetName 14674;AssetDescription 14674;2020-12-12;Single;60710;Next;Kids;Girls;Global;Confidential;205;115
AID14675;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14675;AssetName 14675;AssetDescription 14675;2020-12-13;Duplo;60710;Campaign;Kids;Boys;Global;Confidential;205;115
AID14676;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14676;AssetName 14676;AssetDescription 14676;2020-12-14;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;115
AID14677;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14677;AssetName 14677;AssetDescription 14677;2020-12-15;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;115
AID14678;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14678;AssetName 14678;AssetDescription 14678;2020-12-16;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;115
AID14679;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14679;AssetName 14679;AssetDescription 14679;2020-12-17;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;115
AID14680;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14680;AssetName 14680;AssetDescription 14680;2020-12-18;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;115
AID14681;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14681;AssetName 14681;AssetDescription 14681;2020-12-19;Single;60710;Latest Campaign;Kids;Girls;Global;Done;205;115
AID14682;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14682;AssetName 14682;AssetDescription 14682;2020-12-20;Duplo;60710;Latest Campaign;Kids;Boys;Global;Done;205;115
AID14683;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14683;AssetName 14683;AssetDescription 14683;2020-12-21;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;115
AID14684;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14684;AssetName 14684;AssetDescription 14684;2020-12-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;115
AID14685;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14685;AssetName 14685;AssetDescription 14685;2020-12-23;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;115
AID14686;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14686;AssetName 14686;AssetDescription 14686;2020-12-24;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;115
AID14687;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14687;AssetName 14687;AssetDescription 14687;2020-12-25;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;115
AID14688;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14688;AssetName 14688;AssetDescription 14688;2020-12-26;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;115
AID14689;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14689;AssetName 14689;AssetDescription 14689;2020-12-27;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;115
AID14690;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14690;AssetName 14690;AssetDescription 14690;2020-12-28;Single;60710;Previous Campaing;Kids;Girls;Global;Done;205;115
AID14691;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14691;AssetName 14691;AssetDescription 14691;2020-12-29;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;205;115
AID14692;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14692;AssetName 14692;AssetDescription 14692;2020-12-30;Duplo;60710;Next;Kids;Boys;Global;Done;205;115
AID14693;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14693;AssetName 14693;AssetDescription 14693;2020-12-31;Single;60710;Next;Kids;Girls;Global;Done;205;115
AID14694;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14694;AssetName 14694;AssetDescription 14694;2020-01-01;Duplo;60710;Next;Kids;Boys;Global;Done;205;115
AID14695;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14695;AssetName 14695;AssetDescription 14695;2020-01-02;Single;60710;Next;Kids;Girls;Global;Ongoing;201;115
AID14696;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14696;AssetName 14696;AssetDescription 14696;2020-01-03;Duplo;60710;Next;Kids;Boys;Global;Ongoing;201;115
AID14697;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14697;AssetName 14697;AssetDescription 14697;2020-01-04;Single;60710;Next;Kids;Girls;Global;Ongoing;201;115
AID14698;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14698;AssetName 14698;AssetDescription 14698;2020-01-05;Duplo;60710;Next;Kids;Boys;Global;Ongoing;201;115
AID14699;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14699;AssetName 14699;AssetDescription 14699;2020-01-06;Duplo;60710;Next;Kids;Boys;Global;Ongoing;201;115
AID14700;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14700;AssetName 14700;AssetDescription 14700;2020-01-07;Single;60710;Campaign;Kids;Girls;Global;Ongoing;201;116
AID14701;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14701;AssetName 14701;AssetDescription 14701;2020-01-08;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;116
AID14702;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14702;AssetName 14702;AssetDescription 14702;2020-01-09;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;116
AID14703;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14703;AssetName 14703;AssetDescription 14703;2020-01-10;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;116
AID14704;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14704;AssetName 14704;AssetDescription 14704;2020-01-11;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;116
AID14705;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14705;AssetName 14705;AssetDescription 14705;2020-01-12;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;116
AID14706;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14706;AssetName 14706;AssetDescription 14706;2020-01-13;Duplo;60710;Latest Campaign;Kids;Boys;Global;Ongoing;201;116
AID14707;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14707;AssetName 14707;AssetDescription 14707;2020-01-14;Single;60710;Latest Campaign;Kids;Girls;Global;Ongoing;201;116
AID14708;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14708;AssetName 14708;AssetDescription 14708;2020-01-15;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;116
AID14709;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14709;AssetName 14709;AssetDescription 14709;2020-01-16;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;201;116
AID14710;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14710;AssetName 14710;AssetDescription 14710;2020-01-17;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;116
AID14711;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14711;AssetName 14711;AssetDescription 14711;2020-01-18;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;201;116
AID14712;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14712;AssetName 14712;AssetDescription 14712;2020-01-19;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;116
AID14713;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14713;AssetName 14713;AssetDescription 14713;2020-01-20;Duplo;60710;Previous Campaing;Kids;Boys;Global;Ongoing;201;116
AID14714;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14714;AssetName 14714;AssetDescription 14714;2020-01-21;Single;60710;Previous Campaing;Kids;Girls;Global;Ongoing;201;116
AID14715;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14715;AssetName 14715;AssetDescription 14715;2020-01-22;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;116
AID14716;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14716;AssetName 14716;AssetDescription 14716;2020-01-23;Single;60710;Previous Campaing;Kids;Girls;Global;Confidential;201;116
AID14717;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14717;AssetName 14717;AssetDescription 14717;2020-01-24;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;116
AID14718;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14718;AssetName 14718;AssetDescription 14718;2020-01-25;Single;60710;Next;Kids;Girls;Global;Confidential;201;116
AID14719;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14719;AssetName 14719;AssetDescription 14719;2020-01-26;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;116
AID14720;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14720;AssetName 14720;AssetDescription 14720;2020-01-27;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;116
AID14721;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14721;AssetName 14721;AssetDescription 14721;2020-01-28;Single;60710;Next;Kids;Girls;Global;Confidential;201;116
AID14722;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14722;AssetName 14722;AssetDescription 14722;2020-01-29;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;116
AID14723;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14723;AssetName 14723;AssetDescription 14723;2020-01-30;Single;60710;Next;Kids;Girls;Global;Confidential;201;116
AID14724;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14724;AssetName 14724;AssetDescription 14724;2020-01-31;Duplo;60710;Next;Kids;Boys;Global;Confidential;201;116
AID14725;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14725;AssetName 14725;AssetDescription 14725;2020-02-01;Single;60710;Campaign;Kids;Girls;Global;Confidential;201;116
AID14726;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14726;AssetName 14726;AssetDescription 14726;2020-02-02;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;116
AID14727;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14727;AssetName 14727;AssetDescription 14727;2020-02-03;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;116
AID14728;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14728;AssetName 14728;AssetDescription 14728;2020-02-04;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;116
AID14729;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14729;AssetName 14729;AssetDescription 14729;2020-02-05;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;116
AID14730;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14730;AssetName 14730;AssetDescription 14730;2020-02-06;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;116
AID14731;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14731;AssetName 14731;AssetDescription 14731;2020-02-07;Duplo;60710;Latest Campaign;Kids;Boys;Global;Confidential;201;116
AID14732;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14732;AssetName 14732;AssetDescription 14732;2020-02-08;Single;60710;Latest Campaign;Kids;Girls;Global;Confidential;201;116
AID14733;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14733;AssetName 14733;AssetDescription 14733;2020-02-09;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;116
AID14734;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14734;AssetName 14734;AssetDescription 14734;2020-02-10;Duplo;60710;Previous Campaing;Kids;Boys;Global;Confidential;201;116
AID14735;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14735;AssetName 14735;AssetDescription 14735;2020-02-11;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;116
AID14736;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14736;AssetName 14736;AssetDescription 14736;2020-02-12;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;116
AID14737;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14737;AssetName 14737;AssetDescription 14737;2020-02-13;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;116
AID14738;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14738;AssetName 14738;AssetDescription 14738;2020-02-14;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;116
AID14739;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14739;AssetName 14739;AssetDescription 14739;2020-02-15;Single;60710;Previous Campaing;Kids;Girls;Global;Done;201;116
AID14740;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14740;AssetName 14740;AssetDescription 14740;2020-02-16;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;116
AID14741;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14741;AssetName 14741;AssetDescription 14741;2020-02-17;Duplo;60710;Previous Campaing;Kids;Boys;Global;Done;201;116
AID14742;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14742;AssetName 14742;AssetDescription 14742;2020-02-18;Single;60710;Next;Kids;Girls;Global;Done;201;116
AID14743;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14743;AssetName 14743;AssetDescription 14743;2020-02-19;Duplo;60710;Next;Kids;Boys;Global;Done;201;116
AID14744;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14744;AssetName 14744;AssetDescription 14744;2020-02-20;Single;60710;Next;Kids;Girls;Global;Done;202;116
AID14745;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14745;AssetName 14745;AssetDescription 14745;2020-02-21;Duplo;60710;Next;Kids;Boys;Global;Done;202;116
AID14746;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14746;AssetName 14746;AssetDescription 14746;2020-02-22;Single;60710;Next;Kids;Girls;Global;Done;202;116
AID14747;https://lap.corp.internal.com/Detail/Asset.aspx?id=AID14747;AssetName 14747;AssetDescription 14747;2020-02-23;Duplo;60710;Next;Kids;Boys;Global;Done;202;116
